5.9669 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2880, 1920]. Using actual size
6.7789 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DF19F30D0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DF19F3130>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000019DF1A84580>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2880, 1920]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.7791 	EXP 	window1: backgroundImage = ''
6.7791 	EXP 	window1: backgroundFit = 'none'
6.9729 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.9729 	EXP 	window1: recordFrameIntervals = False
7.1013 	EXP 	window1: recordFrameIntervals = True
7.2848 	EXP 	Screen (0) actual frame rate measured at 60.03Hz
7.2849 	EXP 	window1: recordFrameIntervals = False
10.8371 	EXP 	emotionalMovieTask: status = STARTED
10.9389 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.9692 	EXP 	Created constantBlack = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='constantBlack', opacity=1, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9716 	EXP 	Created photoDiode1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.0, name='photoDiode1', opacity=1, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9735 	EXP 	Created photoDiode2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='photoDiode2', opacity=1, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
10.9751 	EXP 	Created photoDiode3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='photoDiode3', opacity=1, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
0.0032 	EXP 	movie: autoLog = True
0.0077 	EXP 	text: autoDraw = True
56.0259 	EXP 	Imported configFile1.csv as conditions, 180 conditions, 6 params
56.0290 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'fileName': '412-Business Meeting 2-ED.mp4', 'vidLen': 15.308, 'valence': 4.5952, 'arousal': 3.7674, 'impact': 3.0328, 'group': 'neut', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
56.1591 	DATA 	Keypress: space
56.1631 	EXP 	text: autoDraw = False
56.1631 	EXP 	photoDiode1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
56.1631 	EXP 	photoDiode2: fillColor = <psychopy.colors.Color: black, alpha=1.0>
56.1631 	EXP 	photoDiode2: borderColor = <psychopy.colors.Color: black, alpha=1.0>
56.1631 	EXP 	photoDiode3: fillColor = <psychopy.colors.Color: black, alpha=1.0>
56.1631 	EXP 	photoDiode3: borderColor = <psychopy.colors.Color: black, alpha=1.0>
56.1631 	EXP 	movie: autoDraw = True
56.1631 	EXP 	constantBlack: autoDraw = True
57.7465 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'fileName': '580.1-Airplane Accident-ED.mp4', 'vidLen': 12.565, 'valence': 2.7273, 'arousal': 6.7241, 'impact': 6.4242, 'group': 'sad', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
58.1480 	DATA 	Keypress: space
58.1526 	EXP 	movie: autoDraw = False
58.1526 	EXP 	constantBlack: autoDraw = False
58.1526 	EXP 	photoDiode1: autoDraw = False
58.1526 	EXP 	photoDiode2: autoDraw = False
58.1526 	EXP 	photoDiode3: autoDraw = False
58.1526 	EXP 	photoDiode1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
58.1526 	EXP 	photoDiode2: fillColor = <psychopy.colors.Color: white, alpha=1.0>
58.1526 	EXP 	photoDiode2: borderColor = <psychopy.colors.Color: white, alpha=1.0>
58.1526 	EXP 	photoDiode3: fillColor = <psychopy.colors.Color: white, alpha=1.0>
58.1526 	EXP 	photoDiode3: borderColor = <psychopy.colors.Color: white, alpha=1.0>
58.1526 	EXP 	movie: autoDraw = True
58.1526 	EXP 	constantBlack: autoDraw = True
59.1411 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'fileName': '738.1-Pouring Beer Slow Motion-ED.mp4', 'vidLen': 8.7, 'valence': 5.1429, 'arousal': 3.0556, 'impact': 2.7273, 'group': 'neut', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
59.4828 	DATA 	Keypress: space
59.4870 	EXP 	movie: autoDraw = False
59.4870 	EXP 	constantBlack: autoDraw = False
59.4870 	EXP 	photoDiode1: autoDraw = False
59.4870 	EXP 	photoDiode2: autoDraw = False
59.4870 	EXP 	photoDiode3: autoDraw = False
59.4870 	EXP 	photoDiode1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
59.4870 	EXP 	photoDiode2: fillColor = <psychopy.colors.Color: black, alpha=1.0>
59.4870 	EXP 	photoDiode2: borderColor = <psychopy.colors.Color: black, alpha=1.0>
59.4870 	EXP 	photoDiode3: fillColor = <psychopy.colors.Color: black, alpha=1.0>
59.4870 	EXP 	photoDiode3: borderColor = <psychopy.colors.Color: black, alpha=1.0>
59.4870 	EXP 	movie: autoDraw = True
59.4870 	EXP 	constantBlack: autoDraw = True
60.2087 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'fileName': '570.1-Teen with Broom Saves Children from Dog Attack-ED.mp4', 'vidLen': 7.158, 'valence': 2.1905, 'arousal': 6.6667, 'impact': 5.325, 'group': 'sad', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
60.5614 	DATA 	Keypress: space
60.5651 	EXP 	movie: autoDraw = False
60.5651 	EXP 	constantBlack: autoDraw = False
60.5651 	EXP 	photoDiode1: autoDraw = False
60.5651 	EXP 	photoDiode2: autoDraw = False
60.5651 	EXP 	photoDiode3: autoDraw = False
60.5651 	EXP 	photoDiode1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
60.5651 	EXP 	photoDiode2: fillColor = <psychopy.colors.Color: white, alpha=1.0>
60.5651 	EXP 	photoDiode2: borderColor = <psychopy.colors.Color: white, alpha=1.0>
60.5651 	EXP 	photoDiode3: fillColor = <psychopy.colors.Color: white, alpha=1.0>
60.5651 	EXP 	photoDiode3: borderColor = <psychopy.colors.Color: white, alpha=1.0>
60.5651 	EXP 	movie: autoDraw = True
60.5651 	EXP 	constantBlack: autoDraw = True
62.2107 	EXP 	photoDiode1: autoDraw = True
62.4110 	EXP 	photoDiode1: autoDraw = False
62.6112 	EXP 	photoDiode2: autoDraw = True
62.8107 	EXP 	photoDiode2: autoDraw = False
63.0110 	EXP 	photoDiode3: autoDraw = True
63.2107 	EXP 	photoDiode3: autoDraw = False
67.9216 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'fileName': '323.6-LANCE_LIZARDI-ED.mp4', 'vidLen': 6.967, 'valence': 5.2368, 'arousal': 3.6071, 'impact': 2.4571, 'group': 'neut', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
68.2425 	EXP 	movie: autoDraw = False
68.2425 	EXP 	movie: autoDraw = False
68.2425 	EXP 	constantBlack: autoDraw = False
68.2425 	EXP 	photoDiode1: autoDraw = False
68.2425 	EXP 	photoDiode2: autoDraw = False
68.2425 	EXP 	photoDiode3: autoDraw = False
68.2425 	EXP 	photoDiode1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
68.2425 	EXP 	photoDiode2: fillColor = <psychopy.colors.Color: black, alpha=1.0>
68.2425 	EXP 	photoDiode2: borderColor = <psychopy.colors.Color: black, alpha=1.0>
68.2425 	EXP 	photoDiode3: fillColor = <psychopy.colors.Color: black, alpha=1.0>
68.2425 	EXP 	photoDiode3: borderColor = <psychopy.colors.Color: black, alpha=1.0>
68.2425 	EXP 	movie: autoDraw = True
68.2425 	EXP 	constantBlack: autoDraw = True
69.9275 	EXP 	photoDiode1: autoDraw = True
70.1278 	EXP 	photoDiode1: autoDraw = False
70.3276 	EXP 	photoDiode2: autoDraw = True
70.5275 	EXP 	photoDiode2: autoDraw = False
70.7274 	EXP 	photoDiode3: autoDraw = True
70.9282 	EXP 	photoDiode3: autoDraw = False
71.2652 	DATA 	Keypress: escape
71.4956 	EXP 	emotionalMovieTask: status = STOPPED
71.5095 	EXP 	movie: autoDraw = False
71.5095 	EXP 	constantBlack: autoDraw = False
71.5097 	EXP 	emotionalMovieTask: status = STOPPED
