9.2693 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1440]. Using actual size
11.0429 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001A6652CCEE0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001A6652CCE80>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001A6652CCCA0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001A66566AE50>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.0437 	EXP 	window1: mouseVisible = True
11.0439 	EXP 	window1: backgroundImage = ''
11.0439 	EXP 	window1: backgroundFit = 'none'
11.0458 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.0459 	EXP 	window1: recordFrameIntervals = False
11.2078 	EXP 	window1: recordFrameIntervals = True
11.3915 	EXP 	Screen (0) actual frame rate measured at 59.99Hz
11.3915 	EXP 	window1: recordFrameIntervals = False
11.3917 	EXP 	window1: mouseVisible = False
15.7019 	EXP 	emotionalMovieTask: status = STARTED
15.7024 	EXP 	window1: mouseVisible = True
15.7727 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.7783 	EXP 	window1: mouseVisible = True
15.8271 	EXP 	window1: mouseVisible = True
15.8282 	EXP 	Created constantBlack = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='constantBlack', opacity=1.0, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
15.8283 	EXP 	window1: mouseVisible = True
15.8298 	EXP 	Created photoDiode1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.0, name='photoDiode1', opacity=0.5, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
15.8298 	EXP 	window1: mouseVisible = True
15.8313 	EXP 	Created photoDiode2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='photoDiode2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...))
15.8314 	EXP 	window1: mouseVisible = True
15.8331 	EXP 	Created photoDiode3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='photoDiode3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.7, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
0.0065 	EXP 	movie: autoLog = True
0.0115 	EXP 	text: autoDraw = True
7.3969 	EXP 	Imported configFile1.csv as conditions, 180 conditions, 6 params
7.3977 	EXP 	Created sequence: random, trialTypes=180, nReps=1, seed=None
7.3979 	EXP 	New trial (rep=0, index=0): OrderedDict([('fileName', '856.2-Gorgeous_Young_Woman-ED.mp4'), ('vidLen', 8.334), ('valence', 5.5833), ('arousal', 3.8), ('impact', 3.1481), ('group', 'neut')])
8.0492 	EXP 	text: autoDraw = False
8.0492 	EXP 	photoDiode1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
8.0492 	EXP 	photoDiode2: fillColor = <psychopy.colors.Color: black, alpha=1.0>
8.0492 	EXP 	photoDiode2: borderColor = <psychopy.colors.Color: black, alpha=1.0>
8.0492 	EXP 	photoDiode3: fillColor = <psychopy.colors.Color: black, alpha=1.0>
8.0492 	EXP 	photoDiode3: borderColor = <psychopy.colors.Color: black, alpha=1.0>
8.0492 	EXP 	movie: autoDraw = True
8.0492 	EXP 	constantBlack: autoDraw = True
8.0492 	EXP 	photoDiode1: autoDraw = True
8.0492 	EXP 	photoDiode2: autoDraw = True
8.1887 	EXP 	photoDiode3: autoDraw = True
8.2545 	EXP 	photoDiode1: autoDraw = False
8.2545 	EXP 	photoDiode2: autoDraw = False
8.3872 	EXP 	photoDiode3: autoDraw = False
