9.0700 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1440]. Using actual size
10.8650 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001BB6286B1C0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001BB6286B160>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001BB6281CD00>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001BB62B7D160>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.8654 	EXP 	window1: mouseVisible = True
10.8654 	EXP 	window1: backgroundImage = ''
10.8654 	EXP 	window1: backgroundFit = 'none'
10.8669 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.8669 	EXP 	window1: recordFrameIntervals = False
11.0316 	EXP 	window1: recordFrameIntervals = True
11.2152 	EXP 	Screen (0) actual frame rate measured at 59.93Hz
11.2152 	EXP 	window1: recordFrameIntervals = False
11.2153 	EXP 	window1: mouseVisible = False
15.1298 	EXP 	emotionalMovieTask: status = STARTED
15.1303 	EXP 	window1: mouseVisible = True
15.1958 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.2012 	EXP 	window1: mouseVisible = True
15.2554 	EXP 	window1: mouseVisible = True
