9.3239 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [2560, 1440]. Using actual size
11.1226 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022A608F2DF0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022A608F2D90>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022A608F2BB0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022A60C4DD30>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.1226 	EXP 	window1: mouseVisible = True
11.1227 	EXP 	window1: backgroundImage = ''
11.1227 	EXP 	window1: backgroundFit = 'none'
11.1241 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.1241 	EXP 	window1: recordFrameIntervals = False
11.2892 	EXP 	window1: recordFrameIntervals = True
11.4721 	EXP 	Screen (0) actual frame rate measured at 60.02Hz
11.4721 	EXP 	window1: recordFrameIntervals = False
11.4724 	EXP 	window1: mouseVisible = False
15.4860 	EXP 	emotionalMovieTask: status = STARTED
15.4865 	EXP 	window1: mouseVisible = True
15.5544 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
15.5625 	EXP 	window1: mouseVisible = True
15.7897 	EXP 	window1: mouseVisible = True
15.7909 	EXP 	Created constantBlack = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.0, name='constantBlack', opacity=1.0, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
15.7910 	EXP 	window1: mouseVisible = True
15.7925 	EXP 	Created photoDiode1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.0, name='photoDiode1', opacity=0.5, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
15.7927 	EXP 	window1: mouseVisible = True
15.7942 	EXP 	Created photoDiode2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='photoDiode2', opacity=1.0, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
15.7943 	EXP 	window1: mouseVisible = True
15.7958 	EXP 	Created photoDiode3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='photoDiode3', opacity=1.0, ori=0.0, pos=array([-0.7 ,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
0.0039 	EXP 	movie: autoLog = True
0.0088 	EXP 	text: autoDraw = True
2.7779 	EXP 	Imported configFile1.csv as conditions, 180 conditions, 6 params
2.7787 	EXP 	Created sequence: random, trialTypes=180, nReps=1, seed=None
2.7789 	EXP 	New trial (rep=0, index=0): OrderedDict([('fileName', '794.4-MONEY-ED.mp4'), ('vidLen', 5.0), ('valence', 1.9216), ('arousal', 5.8966), ('impact', 6.0357), ('group', 'sad')])
2.9766 	DATA 	Keypress: space
2.9825 	EXP 	text: autoDraw = False
2.9825 	EXP 	photoDiode1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
2.9825 	EXP 	photoDiode2: fillColor = <psychopy.colors.Color: white, alpha=1.0>
2.9825 	EXP 	photoDiode2: borderColor = <psychopy.colors.Color: white, alpha=1.0>
2.9825 	EXP 	photoDiode3: fillColor = <psychopy.colors.Color: white, alpha=1.0>
2.9825 	EXP 	photoDiode3: borderColor = <psychopy.colors.Color: white, alpha=1.0>
2.9825 	EXP 	movie: autoDraw = True
2.9825 	EXP 	constantBlack: autoDraw = True
3.7676 	EXP 	New trial (rep=0, index=1): OrderedDict([('fileName', '776-Female Medical Worker Cleaning Hands 2-ED.mp4'), ('vidLen', 15.047), ('valence', 5.68), ('arousal', 2.4615), ('impact', 3.5556), ('group', 'neut')])
4.0555 	DATA 	Keypress: space
4.0611 	EXP 	movie: autoDraw = False
4.0611 	EXP 	constantBlack: autoDraw = False
4.0611 	EXP 	photoDiode1: autoDraw = False
4.0611 	EXP 	photoDiode2: autoDraw = False
4.0611 	EXP 	photoDiode3: autoDraw = False
4.0611 	EXP 	photoDiode1: fillColor = <psychopy.colors.Color: white, alpha=1.0>
4.0611 	EXP 	photoDiode2: fillColor = <psychopy.colors.Color: black, alpha=1.0>
4.0611 	EXP 	photoDiode2: borderColor = <psychopy.colors.Color: black, alpha=1.0>
4.0611 	EXP 	photoDiode3: fillColor = <psychopy.colors.Color: black, alpha=1.0>
4.0611 	EXP 	photoDiode3: borderColor = <psychopy.colors.Color: black, alpha=1.0>
4.0611 	EXP 	movie: autoDraw = True
4.0611 	EXP 	constantBlack: autoDraw = True
